ping,t_s,track_id,confirmed,hits,misses,x_m,y_m,vx_mps,vy_mps
42,42.0,36,False,2,4,-27.61275182015769,45.770592349235805,-8.778082306187708,-0.9955459163732787
42,42.0,38,False,2,0,10.825808148551541,-4.810521132572312,5.289974383353799,3.8985338703295156
42,42.0,39,False,1,2,18.733409620592788,-27.77342191065194,0.0,0.0
42,42.0,40,False,1,2,63.16950850921508,-11.13848870826758,0.0,0.0
42,42.0,41,False,1,1,38.194848510018865,-85.78703432720303,0.0,0.0
42,42.0,42,False,1,1,51.35307348298925,-61.20020981410689,0.0,0.0
43,43.0,1,True,44,0,65.09694776773925,27.352922130651557,0.31999172818080035,-0.10413569965816928
43,43.0,2,True,44,0,-28.397185035273623,-64.66127026108158,0.019561424014506435,-0.28798885871100055
43,43.0,26,True,14,0,-63.61879647145056,28.30206703816224,-0.14628632641993217,0.041208504268440596
43,43.0,30,False,3,4,-23.290648051810916,-2.8623214162380357,0.9351584069163719,-4.765423102894422
43,43.0,31,False,4,1,-44.971331812826335,-31.928490785824152,-7.381831576615031,1.8193125757948623
43,43.0,32,True,6,0,-0.7327936376015831,0.4530046725271226,-0.5161991609986475,0.7619125487976819
43,43.0,36,False,2,5,-36.390834126345396,44.775046432862524,-8.778082306187708,-0.9955459163732787
43,43.0,38,False,2,1,16.11578253190534,-0.9119872622427962,5.289974383353799,3.8985338703295156
43,43.0,39,False,2,0,3.891625570703358,-11.825410351863702,-4.218122523637735,4.532518903201585
43,43.0,40,False,1,3,63.16950850921508,-11.13848870826758,0.0,0.0
43,43.0,41,False,1,2,38.194848510018865,-85.78703432720303,0.0,0.0
43,43.0,42,False,1,2,51.35307348298925,-61.20020981410689,0.0,0.0
44,44.0,1,True,45,0,65.5060753503747,27.04126662470094,0.3356876814503789,-0.1406779104442361
44,44.0,2,True,45,0,-28.510188099959457,-64.89046649092434,-0.003781887524673705,-0.27763605106746064
44,44.0,26,True,15,0,-64.06314807152954,28.490137575240233,-0.19933384379524663,0.06734595443699096
44,44.0,30,False,3,5,-22.355489644894543,-7.627744519132458,0.9351584069163719,-4.765423102894422
44,44.0,31,False,4,2,-52.35316338944136,-30.10917821002929,-7.381831576615031,1.8193125757948623
44,44.0,32,True,6,1,-1.2489927986002307,1.2149172213248045,-0.5161991609986475,0.7619125487976819
44,44.0,36,False,3,0,-63.20035775301233,44.76635862964656,-10.782106345679718,-0.8858659774718425
44,44.0,38,False,3,0,22.509775404323513,3.7046998459461826,5.48100911778548,4.022800098146045
44,44.0,39,False,2,1,-0.3264969529343773,-7.292891448662117,-4.218122523637735,4.532518903201585
44,44.0,40,False,1,4,63.16950850921508,-11.13848870826758,0.0,0.0
44,44.0,41,False,1,3,38.194848510018865,-85.78703432720303,0.0,0.0
44,44.0,42,False,1,3,51.35307348298925,-61.20020981410689,0.0,0.0
45,45.0,1,True,46,0,65.87579215191474,26.82545058419298,0.3416798760757279,-0.15390899893375162
45,45.0,2,True,46,0,-28.638269875214682,-65.11409632401441,-0.02566987984501708,-0.26812608524269355
45,45.0,26,True,16,0,-64.77349668459144,27.981357411738035,-0.28986090664818676,-0.03471568531707714
45,45.0,30,False,3,6,-21.42033123797817,-12.39316762202688,0.9351584069163719,-4.765423102894422
45,45.0,31,False,4,3,-59.73499496605639,-28.28986563423443,-7.381831576615031,1.8193125757948623
45,45.0,32,True,6,2,-1.7651919595988783,1.9768297701224864,-0.5161991609986475,0.7619125487976819
45,45.0,36,False,3,1,-73.98246409869205,43.880492652174716,-10.782106345679718,-0.8858659774718425
45,45.0,38,False,3,1,27.990784522108992,7.727499944092228,5.48100911778548,4.022800098146045
45,45.0,39,False,3,0,-5.60375242910548,-12.651753077344228,-4.465034233099692,2.226578303181236
45,45.0,40,False,2,0,34.1759935901602,-2.767710786450875,-5.481931670657301,1.5826998804994061
45,45.0,41,False,1,4,38.194848510018865,-85.78703432720303,0.0,0.0
45,45.0,42,False,1,4,51.35307348298925,-61.20020981410689,0.0,0.0
46,46.0,1,True,47,0,66.21100548807593,26.693339048041025,0.3405411818760791,-0.1500706797143982
46,46.0,2,True,47,0,-28.77650199423274,-65.3342175669702,-0.04549098518724655,-0.2596729037593083
46,46.0,26,True,17,0,-65.40394037991669,27.5851701975111,-0.3499945417389903,-0.09853745710892738
46,46.0,31,False,4,4,-67.11682654267142,-26.47055305843957,-7.381831576615031,1.8193125757948623
46,46.0,32,True,7,0,-2.7762875995070644,4.070900705845126,-0.5806156725126596,0.935308399701533
46,46.0,36,False,3,2,-84.76457044437177,42.99462667470287,-10.782106345679718,-0.8858659774718425
46,46.0,38,False,3,2,33.47179363989447,11.750300042238273,5.48100911778548,4.022800098146045
46,46.0,39,False,3,1,-10.068786662205172,-10.425174774162992,-4.465034233099692,2.226578303181236
46,46.0,40,False,2,1,28.694061919502904,-1.185010905951469,-5.481931670657301,1.5826998804994061
46,46.0,41,False,1,5,38.194848510018865,-85.78703432720303,0.0,0.0
46,46.0,42,False,2,0,55.225158847724174,-70.43035873131444,0.7321122482627554,-1.745184942749698
47,47.0,1,True,48,0,66.51697025959405,26.632022228343864,0.3344526157628727,-0.13444199706854573
47,47.0,2,True,48,0,-28.57517192450574,-65.70231706843333,-0.002028222702098896,-0.2787657622057287
47,47.0,26,True,18,0,-65.95828232514235,27.29319059764563,-0.3859978720449032,-0.13261942361261078
47,47.0,31,False,4,5,-74.49865811928645,-24.65124048264471,-7.381831576615031,1.8193125757948623
47,47.0,32,True,7,1,-3.356903272019724,5.0062091055466595,-0.5806156725126596,0.935308399701533
47,47.0,36,False,3,3,-95.54667679005149,42.10876069723103,-10.782106345679718,-0.8858659774718425
47,47.0,38,False,3,3,38.952802757679954,15.773100140384319,5.48100911778548,4.022800098146045
47,47.0,39,False,3,2,-14.533820895304864,-8.198596470981755,-4.465034233099692,2.226578303181236
47,47.0,40,False,2,2,23.212130248845604,0.39768897454793706,-5.481931670657301,1.5826998804994061
47,47.0,41,False,1,6,38.194848510018865,-85.78703432720303,0.0,0.0
47,47.0,42,False,2,1,55.95727109598693,-72.17554367406414,0.7321122482627554,-1.745184942749698
47,47.0,43,False,1,0,52.24347234296203,-21.10773295525034,0.0,0.0
47,47.0,44,False,1,0,10.72409469708322,60.819363287426725,0.0,0.0
48,48.0,1,True,49,0,66.79891027071612,26.628722293876585,0.3252056622589477,-0.1113491689070445
48,48.0,2,True,49,0,-28.441493867371662,-66.04222817684362,0.021868319250437723,-0.2895328566433898
48,48.0,26,True,19,0,-66.44319419007421,27.09410618087276,-0.4034052341137213,-0.14431625403138068
48,48.0,31,False,4,6,-81.88048969590147,-22.83192790684985,-7.381831576615031,1.8193125757948623
48,48.0,32,True,7,2,-3.9375189445323837,5.941517505248193,-0.5806156725126596,0.935308399701533
48,48.0,36,False,3,4,-106.32878313573121,41.22289471975918,-10.782106345679718,-0.8858659774718425
48,48.0,38,False,3,4,44.43381187546544,19.795900238530365,5.48100911778548,4.022800098146045
48,48.0,39,False,3,3,-18.998855128404557,-5.972018167800519,-4.465034233099692,2.226578303181236
48,48.0,40,False,2,3,17.730198578188304,1.9803888550473432,-5.481931670657301,1.5826998804994061
48,48.0,41,False,2,0,63.8577023330725,-48.150341564819875,3.5775920339212393,5.246833931185179
48,48.0,42,False,2,2,56.68938334424969,-73.92072861681385,0.7321122482627554,-1.745184942749698
48,48.0,43,False,1,1,52.24347234296203,-21.10773295525034,0.0,0.0
48,48.0,44,False,1,1,10.72409469708322,60.819363287426725,0.0,0.0
48,48.0,45,False,1,0,-28.485917669547817,36.4603119564787,0.0,0.0
49,49.0,1,True,50,0,67.06175383219166,26.671423478316516,0.3142243092884972,-0.08422241589400976
49,49.0,2,True,50,0,-28.357596320660925,-66.36046270641374,0.03279105650060822,-0.2945869391276458
49,49.0,26,True,20,0,-66.866871463366,26.975296440588714,-0.40697114955111907,-0.13982957805730273
49,49.0,32,True,7,3,-4.518134617045043,6.876825904949726,-0.5806156725126596,0.935308399701533
49,49.0,36,False,3,5,-117.11088948141094,40.33702874228734,-10.782106345679718,-0.8858659774718425
49,49.0,38,False,3,5,49.91482099325092,23.81870033667641,5.48100911778548,4.022800098146045
49,49.0,39,False,3,4,-23.46388936150425,-3.7454398646192826,-4.465034233099692,2.226578303181236
49,49.0,40,False,2,4,12.248266907531004,3.5630887355467493,-5.481931670657301,1.5826998804994061
49,49.0,41,False,2,1,67.43529436699374,-42.903507633634696,3.5775920339212393,5.246833931185179
49,49.0,42,False,2,3,57.42149559251245,-75.66591355956355,0.7321122482627554,-1.745184942749698
49,49.0,43,False,1,2,52.24347234296203,-21.10773295525034,0.0,0.0
49,49.0,44,False,1,2,10.72409469708322,60.819363287426725,0.0,0.0
49,49.0,45,False,1,1,-28.485917669547817,36.4603119564787,0.0,0.0
49,49.0,46,False,1,0,-19.855374262116495,-29.436802896226375,0.0,0.0
49,49.0,47,False,1,0,18.835203841141794,-57.96879678122219,0.0,0.0
50,50.0,1,True,51,0,67.309963499441,26.749274816159712,0.30259977957687917,-0.05568282062248675
50,50.0,2,True,51,0,-27.970534925064925,-66.80333694915934,0.09517458166336527,-0.3206988760179591
50,50.0,26,True,21,0,-67.23812785026705,26.923893033242777,-0.4006890900790445,-0.12427582879290514
50,50.0,32,True,7,4,-5.098750289557703,7.812134304651259,-0.5806156725126596,0.935308399701533
50,50.0,36,False,3,6,-127.89299582709066,39.45116276481549,-10.782106345679718,-0.8858659774718425
50,50.0,38,False,3,6,55.3958301110364,27.841500434822457,5.48100911778548,4.022800098146045
50,50.0,39,False,3,5,-27.928923594603944,-1.5188615614380465,-4.465034233099692,2.226578303181236
50,50.0,40,False,3,0,20.792306477549644,-1.183119330227271,-3.6919329464971042,0.7750027196566032
50,50.0,41,False,2,2,71.01288640091498,-37.65667370244952,3.5775920339212393,5.246833931185179
50,50.0,42,False,2,4,58.15360784077521,-77.41109850231325,0.7321122482627554,-1.745184942749698
50,50.0,43,False,1,3,52.24347234296203,-21.10773295525034,0.0,0.0
50,50.0,44,False,1,3,10.72409469708322,60.819363287426725,0.0,0.0
50,50.0,45,False,1,2,-28.485917669547817,36.4603119564787,0.0,0.0
50,50.0,46,False,1,1,-19.855374262116495,-29.436802896226375,0.0,0.0
50,50.0,47,False,2,0,10.417180688091893,-52.944811307568024,-3.2458683869417637,1.9371763808324154
51,51.0,1,True,52,0,67.54744086016413,26.852812051499566,0.29113236143922633,-0.027645733091673074
51,51.0,2,True,52,0,-27.682745579648103,-67.20432387402433,0.12909214913589515,-0.3348368125963435
51,51.0,26,True,22,0,-67.56578156463807,26.92747581301123,-0.3878403100364706,-0.10178224781206197
51,51.0,32,True,7,5,-5.679365962070363,8.747442704352792,-0.5806156725126596,0.935308399701533
51,51.0,39,False,3,6,-32.39395782770364,0.7077167417431895,-4.465034233099692,2.226578303181236
51,51.0,40,False,3,1,17.10037353105254,-0.4081166105706677,-3.6919329464971042,0.7750027196566032
51,51.0,41,False,2,3,74.59047843483621,-32.40983977126434,3.5775920339212393,5.246833931185179
51,51.0,42,False,2,5,58.88572008903797,-79.15628344506295,0.7321122482627554,-1.745184942749698
51,51.0,43,False,1,4,52.24347234296203,-21.10773295525034,0.0,0.0
51,51.0,44,False,1,4,10.72409469708322,60.819363287426725,0.0,0.0
51,51.0,45,False,1,3,-28.485917669547817,36.4603119564787,0.0,0.0
51,51.0,46,False,2,0,-29.52769772199965,-46.73566658849262,-3.4663195927461063,-6.199481479031421
51,51.0,47,False,2,1,7.171312301150129,-51.007634926735605,-3.2458683869417637,1.9371763808324154
51,51.0,48,False,1,0,94.5592,0.0,0.0,0.0
52,52.0,1,True,53,0,67.77748903247465,26.974040889607473,0.28037603574046865,-0.0014303834418427225
52,52.0,2,True,53,0,-27.484323347534957,-67.56758084955428,0.14130049574509387,-0.3398413241284755
52,52.0,26,True,23,0,-67.85823662259214,26.974528810953334,-0.37105545577742555,-0.07559184778633544
52,52.0,32,True,8,0,-1.530451343164609,5.236375267327756,-0.06285345809789444,0.4485443327663744
52,52.0,40,False,3,2,13.408440584555436,0.36688610908593544,-3.6919329464971042,0.7750027196566032
52,52.0,41,False,2,4,78.16807046875745,-27.16300584007916,3.5775920339212393,5.246833931185179
52,52.0,42,False,2,6,59.617832337300726,-80.90146838781266,0.7321122482627554,-1.745184942749698
52,52.0,43,False,1,5,52.24347234296203,-21.10773295525034,0.0,0.0
52,52.0,44,False,1,5,10.72409469708322,60.819363287426725,0.0,0.0
52,52.0,45,False,1,4,-28.485917669547817,36.4603119564787,0.0,0.0
52,52.0,46,False,2,1,-32.994017314745754,-52.93514806752404,-3.4663195927461063,-6.199481479031421
52,52.0,47,False,3,0,-0.5554332397209754,-31.31801609405494,-4.788206152760918,8.047645712714594
52,52.0,48,False,1,1,94.5592,0.0,0.0,0.0
53,53.0,1,True,54,0,68.00281766987447,27.106418479097087,0.2706827295026047,0.02213188648899245
53,53.0,2,True,54,0,-27.365081908544504,-67.89758251649704,0.13741611248836028,-0.33810865713145494
53,53.0,26,True,24,0,-68.1232027416522,27.054726987758972,-0.352382483445368,-0.048170969224652846
53,53.0,32,True,8,1,-1.5933048012625033,5.684919600094131,-0.06285345809789444,0.4485443327663744
53,53.0,40,False,4,0,9.515558011205709,-5.414813275435303,-3.716685548817076,-0.03263968434876552
53,53.0,41,False,3,0,80.44495017427754,-30.128359399932698,3.4278786916666864,4.301602607041648
53,53.0,43,False,1,6,52.24347234296203,-21.10773295525034,0.0,0.0
53,53.0,44,False,1,6,10.72409469708322,60.819363287426725,0.0,0.0
53,53.0,45,False,1,5,-28.485917669547817,36.4603119564787,0.0,0.0
53,53.0,46,False,2,2,-36.46033690749186,-59.13462954655546,-3.4663195927461063,-6.199481479031421
53,53.0,47,False,3,1,-5.343639392481894,-23.270370381340346,-4.788206152760918,8.047645712714594
53,53.0,48,False,1,2,94.5592,0.0,0.0,0.0
54,54.0,1,True,55,0,68.22557756568054,27.24476436972814,0.2622439890694066,0.042596031448936145
54,54.0,2,True,55,0,-27.31191614667396,-68.19973816732806,0.122580453045274,-0.3317776857643699
54,54.0,26,True,25,0,-68.36752166680839,27.159094009014744,-0.33335826734229895,-0.021317182982837343
54,54.0,32,True,8,2,-1.6561582593603976,6.133463932860505,-0.06285345809789444,0.4485443327663744
54,54.0,40,False,4,1,5.798872462388633,-5.447452959784068,-3.716685548817076,-0.03263968434876552
54,54.0,41,False,3,1,83.87282886594423,-25.82675679289105,3.4278786916666864,4.301602607041648
54,54.0,45,False,2,0,-24.14066615536248,25.279363279836765,0.6980954383364695,-1.796298612855164
54,54.0,46,False,2,3,-39.92665650023796,-65.33411102558688,-3.4663195927461063,-6.199481479031421
54,54.0,47,False,4,0,-8.209155190706678,-10.678598494088831,-4.3263807645143135,9.139133392904977
54,54.0,48,False,1,3,94.5592,0.0,0.0,0.0
55,55.0,1,True,56,0,68.44741423874957,27.38512659027709,0.25512865747272884,0.05981169740367769
55,55.0,2,True,56,0,-27.316012947324353,-68.4781829727581,0.10027383248693617,-0.3223862892018972
55,55.0,26,True,26,0,-68.59707908424672,27.280057531611536,-0.31508191506761457,0.003734368131333956
55,55.0,32,True,8,3,-1.719011717458292,6.58200826562688,-0.06285345809789444,0.4485443327663744
55,55.0,40,True,5,0,2.747006868695826,-2.520758929258321,-3.6299496813990455,0.35345037621670505
55,55.0,41,False,3,2,87.30070755761092,-21.525154185849402,3.4278786916666864,4.301602607041648
55,55.0,45,False,2,1,-23.442570717026012,23.4830646669816,0.6980954383364695,-1.796298612855164
55,55.0,46,False,2,4,-43.392976092984064,-71.5335925046183,-3.4663195927461063,-6.199481479031421
55,55.0,47,False,4,1,-12.535535955220992,-1.539465101183854,-4.3263807645143135,9.139133392904977
55,55.0,48,False,1,4,94.5592,0.0,0.0,0.0
55,55.0,49,False,1,0,-12.213199999999995,-21.153882923000214,0.0,0.0
56,56.0,1,True,57,0,68.66953204676054,27.524623213090255,0.24931577099646207,0.0738434303892715
56,56.0,2,True,57,0,-27.363791284834196,-68.7383431618163,0.07420329898694245,-0.31142888392775814
56,56.0,26,True,27,0,-68.81678527331101,27.411423824259302,-0.29828750716905283,0.026208667316567437
56,56.0,32,True,9,0,10.921196609697114,6.234999053415288,1.3767779548332175,0.35838466154848403
56,56.0,40,True,5,1,-0.8829428127032193,-2.167308553041616,-3.6299496813990455,0.35345037621670505
56,56.0,41,False,3,3,90.72858624927761,-17.223551578807754,3.4278786916666864,4.301602607041648
56,56.0,45,False,2,2,-22.744475278689542,21.686766054126437,0.6980954383364695,-1.796298612855164
56,56.0,46,False,2,5,-46.85929568573017,-77.73307398364972,-3.4663195927461063,-6.199481479031421
56,56.0,47,False,4,2,-16.861916719735305,7.599668291721123,-4.3263807645143135,9.139133392904977
56,56.0,48,False,2,0,53.18488830137976,-17.422684365371097,-7.822823492961533,-3.294183733053468
56,56.0,49,False,1,1,-12.213199999999995,-21.153882923000214,0.0,0.0
57,57.0,1,True,58,0,69.16901410638337,26.941614532969616,0.2933675982219207,-0.041821777116267264
57,57.0,2,True,58,0,-27.447509244894214,-68.98379426310059,0.046394915783267585,-0.2998108441923179
57,57.0,26,True,28,0,-69.03060871667844,27.548292205465476,-0.28341380546737954,0.04569529276064191
57,57.0,32,True,10,0,13.850908662227301,0.4673319523212287,1.5661417753227769,-0.3886222900093258
57,57.0,40,True,5,2,-4.512892494102265,-1.813858176824911,-3.6299496813990455,0.35345037621670505
57,57.0,41,False,3,4,94.1564649409443,-12.921948971766106,3.4278786916666864,4.301602607041648
57,57.0,45,False,2,3,-22.046379840353072,19.890467441271273,0.6980954383364695,-1.796298612855164
57,57.0,46,False,2,6,-50.32561527847627,-83.93255546268114,-3.4663195927461063,-6.199481479031421
57,57.0,47,False,4,3,-21.188297484249617,16.7388016846261,-4.3263807645143135,9.139133392904977
57,57.0,48,False,2,1,45.362064808418225,-20.716868098424566,-7.822823492961533,-3.294183733053468
57,57.0,49,False,1,2,-12.213199999999995,-21.153882923000214,0.0,0.0
57,57.0,50,False,1,0,-3.617771925078804,34.42080060745408,0.0,0.0
58,58.0,1,True,59,0,69.62733694731313,26.478626721379072,0.32241459688392815,-0.1159849806558211
58,58.0,2,True,59,0,-27.553420468322262,-69.22438750710091,0.019575300054396925,-0.28938320621423297
58,58.0,26,True,29,0,-69.24584033701714,27.68862261854471,-0.2714070447081143,0.062360368057731756
58,58.0,32,True,11,0,13.356906228767208,-1.1280806143974988,1.2843391220162999,-0.5536965117610564
58,58.0,40,True,5,3,-8.142842175501311,-1.460407800608206,-3.6299496813990455,0.35345037621670505
58,58.0,41,False,3,5,97.584343632611,-8.620346364724458,3.4278786916666864,4.301602607041648
58,58.0,45,False,2,4,-21.348284402016603,18.09416882841611,0.6980954383364695,-1.796298612855164
58,58.0,47,False,4,4,-25.51467824876393,25.877935077531077,-4.3263807645143135,9.139133392904977
58,58.0,48,False,2,2,37.53924131545669,-24.011051831478035,-7.822823492961533,-3.294183733053468
58,58.0,49,False,1,3,-12.213199999999995,-21.153882923000214,0.0,0.0
58,58.0,50,False,1,1,-3.617771925078804,34.42080060745408,0.0,0.0
58,58.0,51,False,1,0,81.9608464337599,43.579355075788214,0.0,0.0
59,59.0,1,True,60,0,70.04195480688072,26.127563896577016,0.3386506861559415,-0.15737988092659827
59,59.0,2,True,60,0,-27.67688548887303,-69.45693727372274,-0.0056126959800882545,-0.27937539551426027
59,59.0,26,True,30,0,-69.45988220841886,27.827709337282393,-0.2613051319845117,0.07587175229132642
59,59.0,32,True,11,1,14.641245350783509,-1.6817771261585552,1.2843391220162999,-0.5536965117610564
59,59.0,40,True,5,4,-11.772791856900357,-1.106957424391501,-3.6299496813990455,0.35345037621670505
59,59.0,41,False,3,6,101.01222232427769,-4.31874375768281,3.4278786916666864,4.301602607041648
59,59.0,45,False,2,5,-20.650188963680133,16.297870215560945,0.6980954383364695,-1.796298612855164
59,59.0,47,False,4,5,-29.84105901327824,35.01706847043606,-4.3263807645143135,9.139133392904977
59,59.0,48,False,2,3,29.71641782249516,-27.305235564531504,-7.822823492961533,-3.294183733053468
59,59.0,49,False,2,0,2.0711230971105206,-45.82521668128581,3.262686417669234,-5.635186561638726
59,59.0,50,False,1,2,-3.617771925078804,34.42080060745408,0.0,0.0
59,59.0,51,False,1,1,81.9608464337599,43.579355075788214,0.0,0.0
59,59.0,52,False,1,0,-39.62720353785578,-41.035170514198555,0.0,0.0
